the_geom,the_geom_webmercator,objectid,serialnum,description,recycler,lat,lng,
0101000020E610000094B87D0D1DC952C0095197135BF94340,0101000020110F0000B7498D60C3E85FC1F10A5C8088885241,146,171842,Se Front/Chestnut,no,39.94809194,-75.14239824,19106
0101000020E6100000821A6CC421C952C05EFD25D52DF94340,0101000020110F00004B5EA562CBE85FC1E5A5FB6056885241,147,171843,Ne Front/Walnut,yes,39.9467112,-75.14268599,19106
0101000020E61000007C5AFB4359C952C0757343556EF94340,0101000020110F000009979DA729E95FC1953BADD59D885241,148,171844,Nw 3rd/Chestnut,yes,39.9486796,-75.14607334,19106
0101000020E61000004623648A5CCA52C08B8A33D87BF94340,0101000020110F00008D9D3A0FE2EA5FC13AB7ACCDAC885241,149,171845,Ne 13th/Walnut,yes,39.94909194,-75.16189823,19107
0101000020E6100000DF5CA7107AC952C00A61D3783FF94340,0101000020110F00009330355E61E95FC182FB8DEB69885241,150,171846,Sw 4th/Walnut,yes,39.94724951,-75.14807526,19106
0101000020E610000012E6C5095DC952C08455BB6437F94340,0101000020110F0000CAEE1B1030E95FC1F0AE77F860885241,151,171847,Se 3rd/Walnut,yes,39.94700297,-75.1463036,19106
0101000020E6100000608D181E3DC952C05D50453733F94340,0101000020110F00003B75B1D7F9E85FC1E7D1B1575C885241,152,171848,Ne 2nd/Walnut,yes,39.94687549,-75.14435532,19106
0101000020E61000006B73EF5573C952C017A8497476F94340,0101000020110F0000D848FFEF55E95FC1B2DCEDD4A6885241,153,171849,Ne 4th/Chestnut,yes,39.94892744,-75.14766453,19106
0101000020E6100000C3A4EDDE2BCA52C0B372CA6C6EF94340,0101000020110F00008AD793638FEA5FC157D0BDEF9D885241,154,171850,"11th & Walnut, NE",no,39.9486824,-75.15892766,19107
0101000020E6100000D25C927F70C952C07866A63475F94340,0101000020110F0000DC0B321E51E95FC1BD2ED172A5885241,155,171852,Ne 4th/Chestnut,yes,39.94888933,-75.14749135,19106
0101000020E6100000C1AF7880D8C952C07CBBA0078EF94340,0101000020110F0000375144C701EA5FC18E6B3EF3C0885241,156,171854,Ne 8th/Chestnut,no,39.94964691,-75.15383922,19106
0101000020E6100000746A6D0BF2C952C097685D818FF94340,0101000020110F00008972572A2DEA5FC1C1DFB995C2885241,157,171855,Se 9th/Chestnut,no,39.94969194,-75.15539823,19107
0101000020E6100000EB95D12D5ECA52C07D45B5A1D0FA4340,0101000020110F0000AE38ABD7E4EA5FC1BCA52960268A5241,158,171856,Sw Broad/Callowhill,no,39.95949193,-75.16199823,19123
0101000020E61000000CDAADCA6FCB52C04B1A8153FFF84340,0101000020110F0000B8AAE999B5EC5FC173FDD2DB22885241,159,171858,Sw 22nd/South,yes,39.94529194,-75.17869822,19146
0101000020E61000003E191B95E5CA52C01F5A3FF6DAF84340,0101000020110F0000900CC0D6CAEB5FC1EF0F2793FA875241,160,171860,Se 17th/South,yes,39.94418219,-75.1702626,19146
0101000020E610000088D4382098CA52C0528C3FE7BAF94340,0101000020110F00002A46654547EB5FC1FC551EAAF2885241,161,171861,SW 15th and Chestnut,no,39.95101634,-75.16553503,19102
0101000020E6100000B858DA0A5ACA52C06B6450FAB7F84340,0101000020110F00008EADE8D0DDEA5FC12BBD0BD2D3875241,162,171862,Se 12th/South,yes,39.94311456,-75.16174575,19147
0101000020E6100000DED9BB3B1CCB52C0C1887A63E8F84340,0101000020110F0000A4563DAB27EC5FC14C33DA7209885241,163,171863,Sw 19th/South,yes,39.94459194,-75.17359823,19146
0101000020E6100000AB70CE0B61CB52C0A5AAC2BC6EF94340,0101000020110F0000C15FE98D9CEC5FC1EFF955489E885241,164,171865,Se 22nd/Spruce,yes,39.94869194,-75.17779823,19103
0101000020E61000001923D9A772CA52C07F0BA78CC2F84340,0101000020110F00001E8FC89F07EB5FC1501E0788DF875241,165,171866,Ne 13th/South,yes,39.94343718,-75.16324803,19147
0101000020E61000004A71EED813CB52C00449079B0CFA4340,0101000020110F00003303AE6C19EC5FC1E976E42E4D895241,166,171867,Se 20th/Market,yes,39.95350969,-75.17308639,19103
0101000020E61000001EB49FFD28CA52C0A2C9A976B0F84340,0101000020110F00004013317F8AEA5FC189E41A7FCB875241,167,171871,Nw 10th/South,no,39.94288524,-75.15875187,19147
0101000020E61000009D49151ECECA52C0415F2A94D5F84340,0101000020110F00007CB837FBA2EB5FC13CBC8B9CF4875241,168,171872,Nw 16th/South,no,39.94401791,-75.16883041,19146
0101000020E6100000B0DF843E5BCA52C0CA171E4EBBF84340,0101000020110F000096C182DBDFEA5FC1AC0EA481D7875241,169,171873,Nw 12th/South,no,39.9432161,-75.1618191,19147
0101000020E6100000D1F0C24A7BCB52C02887C5AB45F94340,0101000020110F0000F8A1BB22C9EC5FC162899EC970885241,170,171875,Nw 23rd/Pine,no,39.94743869,-75.17940015,19103
0101000020E61000002B3F2C890FCA52C068606693A3F84340,0101000020110F0000CA0B58425FEA5FC1678E5538BD875241,171,171876,Sw 9th/South,no,39.94249194,-75.15719823,19147
0101000020E6100000AD8573FB08CA52C0171B43DAA6F84340,0101000020110F0000C5A3902054EA5FC1C3B995D9C0875241,172,171877,Ne 9th/South,no,39.94259194,-75.15679823,19147
0101000020E6100000BAA8EBB5EDCA52C03F6CB235D6F84340,0101000020110F00003A2C39A5D8EB5FC1E0837C4FF5875241,173,171881,SW 17th/South St.,no,39.94403716,-75.17075871,19146
0101000020E6100000DB43A4B149CB52C0B21ED2EB67F94340,0101000020110F000052B065E374EC5FC16EBB34BB96885241,174,171882,Nw 21st/Spruce,no,39.94848392,-75.17637292,19103
0101000020E6100000AAF2257D3FCA52C00887AFFEB0F84340,0101000020110F0000C4CD52B6B0EA5FC17EEAC815CC875241,175,171883,Se 11th/South,no,39.94290145,-75.16012505,19147
0101000020E6100000C7DD6C2AF1C952C0C029ABAC9BF84340,0101000020110F0000281E27AC2BEA5FC1551DA877B4875241,176,171884,Se 8th/South,no,39.94225081,-75.15534459,19147
0101000020E6100000CBADB90EF4C952C087528A749FF84340,0101000020110F0000A77EA09530EA5FC1846AD0A7B8875241,177,171885,SE 8th & South,yes,39.94236619,-75.15552109,19147
0101000020E610000050240FE8B1CA52C01F8ED8EFD0F84340,0101000020110F00009115E20F73EB5FC1DB032878EF875241,178,171886,15th/South NEC,no,39.94387625,-75.16710855,19146
0101000020E61000004FD2650C2ECB52C0EDEF491413F94340,0101000020110F0000EB7AFCED45EC5FC1ABB8BBBD38885241,179,171887,Ne 20th/Lombard,no,39.94589475,-75.17468557,19146
0101000020E610000070B94E3D7FCB52C03826D87302F94340,0101000020110F0000733F3FD7CFEC5FC13A26705226885241,180,171888,SE 23rd St. Btw South & Grays Ferry,yes,39.94538734,-75.17964108,19146
0101000020E6100000257409DFF3C952C04438AA01A1F84340,0101000020110F000083989F4430EA5FC12A79BA5FBA875241,181,171890,NW 8th and South,no,39.94241353,-75.15550972,19147
0101000020E61000005BC7661BDBC952C0A489F47796F84340,0101000020110F0000835A1D3406EA5FC1C18C59B3AE875241,182,171891,sw 7th and South,no,39.94209194,-75.15399823,19147
0101000020E6100000168DF54420C952C0A301633661F94340,0101000020110F0000C6994BD7C8E85FC193CD8D4C8F885241,183,171892,Nw Front/Chestnut,no,39.94827919,-75.14259457,19106
0101000020E61000004B95DC0951CB52C047A0A49117F94340,0101000020110F00007BDC235D81EC5FC124DCFEB63D885241,184,171893,Sw 21st/Lombard,no,39.94603177,-75.1768212,19146
0101000020E6100000BE6393DC6DC952C0795C50E5BBF84340,0101000020110F00002C9AA5A34CE95FC1E1662129D8875241,185,171894,Sw 3rd/Pine,no,39.94323412,-75.14733042,19147
0101000020E61000000B0EFA6E16C952C062364A1A91F94340,0101000020110F00005EB23F22B8E85FC196C1C25AC4885241,186,171896,E Front & Market,no,39.94974068,-75.14199423,19106
0101000020E6100000E615D0FE0BCA52C08B9EBC7BA3F84340,0101000020110F000096DDCC3E59EA5FC1C0121F1EBD875241,187,171903,Se 9th/South,yes,39.94248912,-75.15698214,19147
0101000020E6100000E9602C890FCA52C0700A1F21AAF84340,0101000020110F00001B4558425FEA5FC1E15CD57AC4875241,188,171904,Nw 9th/South,yes,39.94269194,-75.15719823,19147
0101000020E61000000537553223CA52C07C51FB67ADF84340,0101000020110F00009E37ACA780EA5FC126BA151CC8875241,189,171906,Ne 10th/South,yes,39.94279194,-75.15839823,19147
0101000020E61000006649A2ADA6C952C0468D5EA38CF84340,0101000020110F0000A351E425ADE95FC107869FCFA3875241,190,171907,Nw 5th/South,yes,39.94179194,-75.15079823,19147
0101000020E6100000665324EF4EC952C0F1B9D27B78F84340,0101000020110F00005DBA161B18E95FC152C3377C8D875241,191,171908,Ne 2nd/South,no,39.94117687,-75.14544276,19147
0101000020E6100000D160C666A3C952C077BE5FA38CF84340,0101000020110F0000F2620195A7E95FC117D8A0CFA3875241,192,171909,Se 5th/South,yes,39.94179194,-75.15059823,19147
0101000020E61000006B50620D6BCB52C0D2A7E397BEF94340,0101000020110F00007A4D028DADEC5FC15C20ADC0F6885241,193,171910,Ne 23rd/ Walnut,yes,39.95112895,-75.17840895,19103
0101000020E6100000AA7A4338DBC952C0728505049EF84340,0101000020110F000003CE236506EA5FC15494960FB7875241,194,171911,Nw 7th/South,yes,39.94232226,-75.15400511,19147
0101000020E61000009B2F6D0BF2C952C027C8894CA0F84340,0101000020110F0000950E572A2DEA5FC131E21597B9875241,195,171912,Ne 8th/South,yes,39.94239194,-75.15539823,19147
0101000020E61000005C231D31D6C952C094C5F37796F84340,0101000020110F00001555C9DAFDE95FC18EB358B3AE875241,196,171913,Se 7th/South,yes,39.94209194,-75.15369823,19147
0101000020E6100000EB1613F6B3C952C082F53F62FEF94340,0101000020110F0000B6E9E1B5C3E95FC1947B2E6D3D895241,197,171914,Nw 7th/Arch,yes,39.95307568,-75.15160896,19106
0101000020E61000009F04F8904CC952C0EFABE06CE1F94340,0101000020110F0000185C711514E95FC1033DCC571D895241,198,171915,Sw 3rd/Arch,yes,39.95219193,-75.14529824,19106
0101000020E6100000B3A1816CB5C952C0E3343CEA8FF84340,0101000020110F0000987FE431C6E95FC1CB48DE70A7875241,199,171917,Bet 5th/6th on South,no,39.94189194,-75.15169823,19147
0101000020E6100000BA43A89DBDC952C0C0C3173193F84340,0101000020110F0000FE4A1D1CD4E95FC103121B12AB875241,200,171918,Se 6th/South,no,39.94199194,-75.15219823,19147
0101000020E6100000E193E83813C952C0F675BBCC57F94340,0101000020110F00001E15E2ADB2E85FC152B709DF84885241,201,171919,Bet/Front/Columbus Blvd on Chestnut,no,39.94799194,-75.14179824,19106
0101000020E6100000B5F99D3067CC52C01FB37E0E27084440,0101000020110F0000EEC8FAD459EE5FC153CDB488F0985241,202,171920,7446 New Convent Church/Germantown ave,no,40.06369191,-75.19379821,19119
0101000020E61000005F1B4CE373C952C01F47ED877FF84340,0101000020110F0000C55B1DE056E95FC1A4E0AD4A95875241,203,171921,Sw 3rd/South,no,39.94139194,-75.14769823,19147
0101000020E6100000D160C666A3C952C077BE5FA38CF84340,0101000020110F0000F2620195A7E95FC117D8A0CFA3875241,204,171922,Ne 5th/South,no,39.94179194,-75.15059823,19147
0101000020E61000002C84DF8737C952C0F773B98961F94340,0101000020110F0000C9DB505AF0E85FC1D60BE1A88F885241,205,171924,Se 2nd/Chestnut,no,39.94828912,-75.14401433,19106
0101000020E6100000603DAC4558CA52C081152D29DAF84340,0101000020110F00000F0B23CFDAEA5FC145A8FAAFF9875241,206,171925,Sw 12thLombard,no,39.94415774,-75.16163771,19147
0101000020E6100000755285E4C0C952C0920DF47796F84340,0101000020110F0000542D02ADD9E95FC14F0359B3AE875241,207,171926,Nw 6th/South,no,39.94209194,-75.15239823,19147
0101000020E61000006649A2ADA6C952C0468D5EA38CF84340,0101000020110F0000A351E425ADE95FC107869FCFA3875241,208,171927,Sw 5th/South,no,39.94179194,-75.15079823,19147
0101000020E6100000EC582BDAE9CD52C0C24E0E1D90044440,0101000020110F0000869FE69DEAF05FC1AC8FBAF9F4945241,209,171928,Nw Krams/Ridge ave,no,40.03564799,-75.21739821,19128
0101000020E61000001E5D1497CDCA52C0E9B5624FA9FA4340,0101000020110F00008383E615A2EB5FC1170C84CEFA895241,210,171929,Se 18th/Vine,no,39.95829193,-75.16879823,19103
0101000020E610000030BFFE8063C952C0BF0394327DF84340,0101000020110F0000FC9BAB0B3BE95FC15A18FAB492875241,211,171930,North side/South/American,no,39.94132073,-75.14669824,19147
0101000020E6100000D111A1C619C952C0B05E735A5EF94340,0101000020110F0000FC17A9CFBDE85FC1A1EFAE218C885241,212,171931,Se Front/Chestnut,yes,39.94819193,-75.14219824,19106
0101000020E6100000102F604437C952C0118657B375F84340,0101000020110F00006F2CAAE7EFE85FC1AB68FB668A875241,213,171932,Ne Front/South,no,39.94109194,-75.14399824,19147
0101000020E6100000EE3F5A5420C952C0CE4D735A5EF94340,0101000020110F0000184671F1C8E85FC1EDDCAE218C885241,214,171933,Sw Front/Chestnut,no,39.94819193,-75.14259824,19106
0101000020E61000006649A2ADA6C952C0468D5EA38CF84340,0101000020110F0000A351E425ADE95FC107869FCFA3875241,215,171934,Betw 5th/6th/South,no,39.94179194,-75.15079823,19147
0101000020E6100000BB3873147CC952C04EFFC9CE82F84340,0101000020110F0000A9F856CA64E95FC13236EAEB98875241,216,171935,Betw 3rd/4th/South,no,39.94149194,-75.14819824,19147
0101000020E61000003BF800BB70C952C0B016724881F84340,0101000020110F00006396258351E95FC120AF843B97875241,217,171937,Ne 3rd/South,no,39.9414454,-75.14750552,19147
0101000020E61000001F46C0768CC952C02ABCA61586F84340,0101000020110F00009C32C89E80E95FC1E9E9268D9C875241,218,171938,Nw 4th/South,no,39.94159194,-75.14919823,19147
0101000020E6100000A0B59F0555C952C03536AEF476F84340,0101000020110F000067C5537222E95FC1E418F0CA8B875241,219,171939,Sw 2nd/South,no,39.94113024,-75.14581433,19147
0101000020E610000043E54262DEC952C0A5A8C1BC6EF94340,0101000020110F0000C9A300C50BEA5FC117DC54489E885241,220,171940,Ne 8th/Sansom,no,39.94869194,-75.15419823,19107
0101000020E6100000CF6047A803CB52C04DB28BF8BCFA4340,0101000020110F0000C8FA91ECFDEB5FC1F7415097108A5241,221,171942,Ne 20th/Vine,yes,39.95889193,-75.17209823,19103
0101000020E6100000FF80629517CA52C055A35E9874FD4340,0101000020110F0000173CD2ED6CEA5FC13F384179138D5241,832,174854,Sw Broad/Montgomery,yes,39.9801207,-75.15768942,19121
0101000020E61000003E2E16F83FC952C0CDF02DAAFB044440,0101000020110F00003DEAA7AFFEE85FC10B5BEA476C955241,833,174855,SE Olney and Broad,yes,40.0389302,-75.14452936,19141
0101000020E6100000025F24D693CB52C0AF9120E639FA4340,0101000020110F000071E9AFD3F2EC5FC16312915D7F895241,834,174856,Ne Schuylkill (At bus stop north of Market),yes,39.95489194,-75.18089822,19104
0101000020E61000003CD982A725C852C0F33D72909AFE4340,0101000020110F00007EE969251FE75FC147609251598E5241,835,174858,Nw B/Kensington,yes,39.98909193,-75.12729824,19125
0101000020E6100000B2AC20F3AFC952C0BB889A172B014440,0101000020110F0000048082E5BCE95FC19EE6BF3031915241,836,174859,Sw Broad/Erie,yes,40.00912757,-75.15136412,19140
0101000020E61000007E1A12D23DC952C09E49EE9F14054440,0101000020110F000063056609FBE85FC1599B34F887955241,837,174860,Se Broad/Chew,yes,40.03969192,-75.14439823,19141
0101000020E610000008F39F6CC8C952C0CF123DB133004440,0101000020110F000036521678E6E95FC1AF9E85E11E905241,838,174861,Nw Broad/ Allegheny,yes,40.00157752,-75.15285793,19132
0101000020E6100000FAEE4C420CCA52C08E3BD1F4D5FD4340,0101000020110F000094546FB159EA5FC132111F637F8D5241,839,174862,Sw Broad/Norris,yes,39.98309193,-75.15699823,19121
0101000020E610000028D2421BBFCB52C0B1F50F843BFA4340,0101000020110F0000CED149533CED5FC1F1D02F2881895241,840,174863,Nw 30th/Market,no,39.95494128,-75.18353921,19104
0101000020E610000029F645E373C952C0F6F641461F034440,0101000020110F000083EB12E056E95FC1563FBCDE5B935241,841,174864,Se Broad/Wyoming,yes,40.02439192,-75.14769823,19141
0101000020E610000077F971BE6DC852C02D4BC3FB34FE4340,0101000020110F000084F2F99899E75FC11373E2B7E88D5241,842,174865,Se York/Kensington,no,39.98599193,-75.13169824,19133
0101000020E6100000C8523347AFC952C02E91B6E632014440,0101000020110F0000DE6479C1BBE95FC1999D6DD939915241,843,174866,Nw Broad/Erie,yes,40.00936588,-75.15132313,19140
0101000020E61000008CAF3A352CC852C064F1242E8AFE4340,0101000020110F0000A1CF2F472AE75FC1C1512E28478E5241,844,174867,Se Huntington/Kensington,no,39.98859193,-75.12769824,19125
0101000020E6100000B1E2B310B6CC52C059393AA3C9084440,0101000020110F000073D644CFDFEE5FC11FAAB0F5A4995241,845,174869,Se Moreland/Germantown ave,no,40.06865349,-75.19861238,19118
0101000020E6100000BC43672465C952C0E350126EB8034440,0101000020110F000051D713D43DE95FC1E5CFCABC05945241,846,174870,Se Broad/Ruscomb,no,40.02906586,-75.14679823,19141
0101000020E6100000F007EF1841C952C02299A72D1B054440,0101000020110F00002EAF4A9A00E95FC1E2AA5A3D8F955241,847,174871,Nw Broad/Chew,no,40.03989192,-75.14459823,19141
0101000020E6100000E8D05D8C8DCA52C05948F97A12FB4340,0101000020110F0000169CD44D35EB5FC1BDCFB8566F8A5241,328,172106,Ne 16th/Hamilton,yes,39.96150148,-75.16488942,19130
0101000020E6100000C5682D5729CB52C0E90BBDCC57F94340,0101000020110F00001A56CCEE3DEC5FC109790BDF84885241,329,172107,Se 20th/Spruce,yes,39.94799194,-75.17439823,19103
0101000020E61000001C0F715117CB52C04A8CAAA82FFB4340,0101000020110F0000875CE7511FEC5FC19E7AA1AB8F8A5241,330,172108,Sw 21st/Hamilton,yes,39.96239193,-75.17329823,19130
0101000020E61000005E232EE8A7CA52C063F29EC801FB4340,0101000020110F0000A0D3AB1362EB5FC1B4DA81D65C8A5241,331,172110,17th/Betw/Spring Gard/Callohill,yes,39.96099193,-75.16649823,19130
0101000020E6100000327732C56ECA52C03A431FD801F94340,0101000020110F00008CBD440601EB5FC1FDF0EDA525885241,332,172112,Nw 13th/Pine,yes,39.94536878,-75.16301088,19107
0101000020E610000072D7DD69BEC952C002F85A3EB3F84340,0101000020110F0000A504FC76D5E95FC159C07C93CE875241,333,172114,Sw 6th/Lombard,yes,39.94297008,-75.15224692,19147
0101000020E61000000F5CFAF6ADCA52C0D93E51E10CF94340,0101000020110F00005D72DB5D6CEB5FC17D13AEDF31885241,334,172115,Sw 15th/Pine,no,39.94570557,-75.16686797,19102
0101000020E6100000A004BF0CE6CC52C08F576FB635094440,0101000020110F000041F0F35031EF5FC1002F7CE71C9A5241,335,174224,Se Abington/Germantown ave,no,40.07195168,-75.20154112,19118
0101000020E610000066BC8F23B9C252C07696670099044440,0101000020110F00001378EB9CE8DD5FC17A27B1D5FE945241,336,174225,Sw Wellington/Frankford ave,no,40.03591924,-75.04254998,19135
0101000020E6100000E3A5A5297DCB52C03DE5AF4A24F94340,0101000020110F00005F142B50CCEC5FC1C2312FCF4B885241,337,174226,Sw 23rd/Lombard,no,39.94642004,-75.17951432,19146
0101000020E6100000891057116EC252C0543784E4D7044440,0101000020110F0000F23ED61869DD5FC1F749429944955241,338,174227,Nw Bleigh/Frankford ave,no,40.03783852,-75.037968,19136
0101000020E61000002AA1B40CFCC252C05CE1F05952044440,0101000020110F0000C3A87E445ADE5FC13AC24C77B0945241,339,174228,Nw Tyson/Frankford ave,no,40.03376316,-75.04663389,19135
0101000020E6100000FB19C3B399CB52C0C6C14AA85FF74340,0101000020110F0000B70357CAFCEC5FC1C363DC6C56865241,340,174229,Ne 22nd/Point Breeze,no,39.93260673,-75.18125624,19146
0101000020E61000001A2C10FC78CB52C0A60A33839EF84340,0101000020110F00006D565F37C5EC5FC1D119789CB7875241,341,174230,Sw 22nd/Catherine,yes,39.94233742,-75.17925932,19146
0101000020E6100000DFB0152435CB52C0C2EDAA80A3044440,0101000020110F00000F021DFA51EC5FC12906B37B0A955241,342,174232,5713 Germantown Ave,no,40.0362397,-75.17511847,19144
0101000020E61000000CF7A38097C352C0199C6244C7034440,0101000020110F0000F011E55162DF5FC18DA4B93116945241,343,174233,Nw Hellerman/Frankford ave,no,40.02951865,-75.05612198,19149
0101000020E6100000B3166C170ECB52C0BC16E4FB65044440,0101000020110F0000F4ADC6A50FEC5FC12A30443EC6945241,344,174234,Nw Schoolhouse/Germantown ave,no,40.0343623,-75.17273508,19144
0101000020E6100000A8E2CA00F5C852C0C9421E9633FF4340,0101000020110F0000E7C84F597FE85FC1E3114CF3028F5241,345,174235,Nw 5th/Somerset,no,39.99376179,-75.1399538,19133
0101000020E6100000AAAF18CF3BCB52C059B28FEFB3044440,0101000020110F000052FBA44D5DEC5FC1C7074EB61C955241,346,174236,Sw Price/Germantown (Park w/s),no,40.0367412,-75.17552545,19144
0101000020E6100000F539027D91CB52C09BFAE05175F74340,0101000020110F0000EC039AD6EEEC5FC1081F216B6E865241,347,174238,Sw Dickinson/Point Breeze,no,39.93326782,-75.1807549,19146
0101000020E61000008A10269804CA52C00A6C601007FE4340,0101000020110F0000D2C585AC4CEA5FC1953BB2D1B58D5241,348,174239,Se Broad/Diamond,no,39.98459058,-75.15653042,19121
0101000020E6100000D1891780FAC852C073087601FAFE4340,0101000020110F00005C58C0AF88E85FC1426E491EC38E5241,349,174240,Sw 5th/Lehigh,no,39.99200457,-75.14028933,19133
0101000020E6100000234C2179FFCC52C02175612A74094440,0101000020110F00004C0E19805CEF5FC110860138629A5241,350,174241,Southampton/Germantown mid block/Post Office,no,40.07385759,-75.20309284,19118
0101000020E610000052FEC7E0E3CA52C078E0830A75F74340,0101000020110F0000FBE09BF1C7EB5FC19E3E161C6E865241,351,174242,Ne Reed/Hicks,no,39.93325931,-75.17015857,19146
0101000020E610000034CF743F25CB52C0BFA4E54888F94340,0101000020110F0000837323FB36EC5FC12C72DF95BA885241,352,172116,Nw 20th/Locust,yes,39.94947158,-75.17414843,19103
0101000020E6100000A8A2C9C53BCA52C0276F4EBAD4F84340,0101000020110F0000AE7C5766AAEA5FC13CFB34ABF3875241,353,172117,Se 11th/Lombard,no,39.94399194,-75.15989823,19147
0101000020E6100000266B73FB08CA52C05089BFD5E1F84340,0101000020110F0000B576902054EA5FC1A2984A3002885241,354,172122,Se 9th/Pine,no,39.94439194,-75.15679823,19147
0101000020E6100000E45185E547CA52C0A989086572F94340,0101000020110F0000AC4558FEBEEA5FC182619655A2885241,400,172203,SW 12th and Walnut Street,no,39.94880355,-75.16063822,19107
0101000020E61000001FB09F359BC952C0F41D54AAEBF84340,0101000020110F0000A17EC8AA99E95FC1912F1E140D885241,401,172204,Ne 5th/Cypress,yes,39.94469194,-75.15009823,19106
0101000020E6100000BD09223A60C952C00E1AFB4E3AF94340,0101000020110F00004D51C77A35E95FC186282E3364885241,402,172205,Sw 3rd/Walnut,no,39.94709193,-75.14649823,19106
0101000020E610000015F5C05D19CA52C0672F864316F94340,0101000020110F0000358402F56FEA5FC10D2CDB443C885241,403,172206,Se 10th/Spruce,no,39.94599194,-75.15779823,19107
0101000020E6100000A1F0103835CA52C0BB47618A19F94340,0101000020110F0000552190449FEA5FC16CB325E63F885241,404,172207,Se 11th/Spruce,yes,39.94609194,-75.15949823,19107
0101000020E6100000BF90B01E53C952C077F03AEA8FF84340,0101000020110F00000E7738371FE95FC16DE1DC70A7875241,405,172208,Sw 2nd/Lombard,no,39.94189194,-75.14569823,19147
0101000020E6100000E01CE7A794C952C03A27191820F94340,0101000020110F0000925701898EE95FC188AABD2847885241,406,172209,Ne 5th/Locust,no,39.94629194,-75.14969823,19106
0101000020E6100000BBD12AC7C4C952C072411F203AFA4340,0101000020110F000041008446E0E95FC13B7AD29D7F895241,407,172212,Se 8th/Race,no,39.95489885,-75.15263538,19106
0101000020E61000001444A3E5DECA52C0D824B6C71CF94340,0101000020110F0000913FA67BBFEB5FC1C67AE37C43885241,408,172213,Ne 17th/ Pine,no,39.9461908,-75.16985455,19103
0101000020E6100000DE5F7E7E39CA52C08EA44B70D9F94340,0101000020110F0000F8E68E87A6EA5FC1A00C987E14895241,409,172214,Ne 12th/Market,no,39.9519482,-75.15975916,19107
0101000020E61000004DF495C844CC52C063811EDCD1074440,0101000020110F00001BEEA6631FEE5FC133B9C9FD91985241,410,172216,Se West Allens Ln/Germantown,no,40.06109191,-75.19169821,19119
0101000020E610000043F7F43C69CB52C0E8CB638A19F94340,0101000020110F00008FFC2178AAEC5FC10B7D28E63F885241,411,172217,Se 22nd/Lombard,yes,39.94609194,-75.17829822,19146
0101000020E6100000D52FEE65C5CA52C0399AA9FC12F94340,0101000020110F0000697EAE2B94EB5FC1C9578FA338885241,412,172218,Se 16th/Pine,no,39.94589194,-75.16829823,19102
0101000020E6100000A4B962704BCA52C0A644D6E820FA4340,0101000020110F000097FCBE02C5EA5FC1B175B8AD63895241,413,172219,Ne 13th/ Arch St,no,39.95412932,-75.16085443,19107
0101000020E61000000552A078D6CB52C0F1D1AD548E064440,0101000020110F0000B5353D0364ED5FC103553D012B975241,414,172220,Se Springer/Germantown ave,no,40.05121859,-75.18496528,19119
0101000020E61000001CE8EB2329CA52C0464CB281C0FC4340,0101000020110F000030803EC08AEA5FC102EBF0E04B8C5241,415,172221,Ne Broad/Jefferson,no,39.97462484,-75.15876101,19121
0101000020E61000003BE60FE5FDCA52C0CA64DB4603F94340,0101000020110F00005A25C422F4EB5FC19588323C27885241,416,172222,Sw 18th/Lombard,no,39.9454125,-75.17174651,19146
0101000020E610000075EF66786ACA52C08214C040E6F94340,0101000020110F00003B1675B8F9EA5FC10A2B08B122895241,417,172223,City Hall / East Portal,no,39.95233926,-75.16274843,19102
0101000020E61000006A62ADE3E2CA52C05E7B1A1820F94340,0101000020110F00001BB7AF43C6EB5FC15723BF2847885241,418,172225,4910 Botanic ave,no,39.94629194,-75.17009823,19103
0101000020E6100000567B1641BFC952C0ACF4E5756BF94340,0101000020110F0000AF348FE4D6E95FC19D9D00A79A885241,419,172226,Sw 7th/Sansom,no,39.94859194,-75.15229823,19106
0101000020E6100000A23709CB9ACA52C03DF72FEA88F84340,0101000020110F00004F5239CD4BEB5FC1A840BFAF9F875241,420,172227,Se Broad/Fitzwater,no,39.94167831,-75.16569782,19147
0101000020E61000003A7F1003EDCA52C029FD9D7F9FF94340,0101000020110F000007126B75D7EB5FC13C18A14DD4885241,421,172228,Nw 18th/Walnut,no,39.95018001,-75.17071606,19103
0101000020E6100000948ED07DE0CA52C03C33A0E600F94340,0101000020110F00003D9EFA30C2EB5FC16F8D669A24885241,422,172229,Ne 17th/Lombard,no,39.94533999,-75.16995187,19146
0101000020E6100000D713DD3A3ECC52C0AA7718ECBA074440,0101000020110F0000E443DF4114EE5FC195B5C68978985241,423,172230,Nw Nippon/Germantown ave,no,40.06039191,-75.19129821,19119
0101000020E610000053D0024317CB52C0776C1F710BFA4340,0101000020110F0000695064391FEC5FC1D98DD5E44B895241,424,172231,Sw 20th/Market,no,39.95347418,-75.17329479,19103
0101000020E6100000E504F3E073CA52C0DF80FC52EBF94340,0101000020110F000053FE9DB309EB5FC197B05C4F28895241,425,172232,City hall courtyard near tables,yes,39.95249402,-75.16332268,19102
0101000020E61000008966AE7F1CCA52C05619C26213FA4340,0101000020110F00008A162A4775EA5FC1FFDCF5B154895241,426,172233,Sw 11th/Arch,no,39.95371661,-75.15798943,19107
0101000020E6100000D1AE7CBD74CA52C01258017202FA4340,0101000020110F00003E04392A0BEB5FC1817B26ED41895241,427,172234,Broad/JFK at City Hall,no,39.95319963,-75.16337526,19102
